practice_code,CCGgeogcode,2011regionname,listsize,bp-estimate,bp-max95,bp-min95,bp-qofprev,chd-estimate,chd-max95,chd-min95,chd-qofprev,copd-estimate,copd-max95,copd-min95,copd-qofprev,depression-estimate,depression-max95,depression-min95,depression-qofprev,pad-estimate,pad-max95,pad-min95,pad-qofprev,stroke_IMD-estimate,stroke_IMD-max95,stroke_IMD-min95,stroke-estimate,stroke-max95,stroke-min95,stroke-qofprev,undx_bp-estimate,undx_bp-max95,undx_bp-min95
E85041,E38000048,London,6055.0,18.5972375363883,20.5564499800445,16.7853019641819,0.0987613542526837,7.59674928710727,8.37232576516094,6.88761825545897,1.8497109827,1.82435160264036,1.85051451397317,1.7985518091115,1.0404624277,11.5295375604942,12.9243186683026,10.2675310155207,3.4132830010617,0.893988587186987,1.14081151411252,0.700189378694556,0.1486374897,3.57980218279273,4.12578776300643,3.1037304923822,3.59116302115616,4.00356323599313,3.21981860432394,0.759702725,11.4608093732791,12.3573779244722,10.6214065423018
E85042,E38000070,London,5365.0,15.567091283199,17.4311513746694,13.8688882661438,0.0982292637465051,7.22513804033289,7.97756034373574,6.53863969879019,1.8452935693999999,1.70404584188234,1.730376538743,1.67810897046616,1.6402609506,11.412213214625,12.9550879918679,10.0319089068275,7.61123400093072,0.844380678235719,1.07202834396717,0.664749681654208,0.4473438956,3.32960729121681,3.87263029885447,2.86046157143367,3.40193044399809,3.80758154537874,3.03813152485124,0.8201304753,10.4024683813671,11.4285841137789,9.45864382678327
E85044,E38000084,London,2118.0,23.3229313985044,26.5569839482514,20.3734627458883,0.19452313503305,9.37486000116129,10.646672060269,8.24096193656027,3.6827195467,1.78100730215331,1.81049874264185,1.75198767987047,0.3305004721,8.51807014005105,10.6148430226429,6.80395017111416,0.777860990814004,0.978284121854206,1.26885685432523,0.753745573915565,0.0944287063,3.66928720045387,4.54068260504128,2.95993465413254,3.85268498221756,4.28951014706292,3.45873664931026,0.5193578848,12.3504355105936,13.511096888516,11.2764802317892
E85045,E38000084,London,3691.0,20.6286728292608,22.3758027701095,18.9845970811897,0.163099431048496,7.62944819791127,8.27313951541743,7.03199982521249,3.4678948794,2.8097733615418,2.84647278004299,2.77353359879551,1.5442969385,13.0915765624217,14.4165524970203,11.8714830651715,5.5746068507785,0.999904995760312,1.24188653861509,0.804689364037579,0.5418585749,3.62823001875206,4.09438138675904,3.21337246410228,3.64567919425127,4.04711846575537,3.28269695807437,2.3028989434,12.079493893924,12.951691290375,11.2584356974413
E85046,E38000048,London,6225.0,20.4704667320328,23.0289183625629,18.1293047665854,0.143293172690763,8.48544148387262,9.52848935035719,7.5470474775502,3.3895582329,1.77461817735397,1.80382572097136,1.74587515382863,1.140562249,9.2927472052525,11.0051661442697,7.82335949299665,3.52219394967487,0.92316811671895,1.18227778057189,0.720431286959375,0.5140562249,3.53675830328421,4.28377336779018,2.91604095844062,3.73538078834147,4.16488511083011,3.34862150288511,1.3493975904,11.4015050440391,12.4937632697133,10.3933950658764
E85048,E38000070,London,3835.0,16.0980423087227,18.5525961792178,13.9127595821668,0.159061277705346,7.29054837843114,8.16635628013064,6.50201703334744,2.6336375489,1.72715838748511,1.75656227717767,1.69823819452257,1.408083442,10.1840065350015,11.8252334908624,8.74796679740945,9.38034744520634,0.858238390271057,1.08896164483698,0.676065391669916,0.2868318123,3.24725802795767,3.93801768155021,2.67428998596114,3.23297137822757,3.63441633087176,2.87454592502672,0.9387222947,10.0287877495219,11.2591673894064,8.91934764610923
E85049,E38000048,London,5744.0,19.0128335438162,22.4038508776574,16.029051921119,0.113509749303621,9.18252904191904,10.6092513663038,7.9306490279324,2.2632311978,1.26660897509336,1.28925104467255,1.24435953705145,0.3307799443,7.37407037304301,9.84469124146743,5.48574859219252,2.04044282095619,0.902727297826063,1.1621418803441,0.700808934663139,0.1218662953,3.26391549464786,4.19277719688865,2.53538684251893,3.59381553504957,4.0168980662666,3.21380240893464,0.6267409471,10.552744478822,11.7599979372729,9.45614356563506
E85050,E38000048,London,7905.0,18.8886733967637,21.1710904427511,16.7998790415558,0.1146110056926,8.22379413889161,9.14679225376495,7.38636307081026,2.6438962682,1.6945585825091,1.72625318262391,1.66343605615155,0.7590132827,9.78420476311205,11.4376273109595,8.34727262222311,6.31013925283375,0.925868379104366,1.17047709181286,0.731999877368962,0.3921568627,3.67976210166826,4.43342925794793,3.05012653988357,3.67129750736066,4.08505422624225,3.29800736156128,1.3535736875,11.3931763088584,12.5306946453243,10.3467053936452
E85051,E38000048,London,4655.0,19.3459652872248,21.5249666455635,17.3388100021455,0.131686358754028,7.92591997022429,8.74533118121809,7.17724660619044,2.1052631579,2.0336091416972,2.06340786698359,2.00423194829751,0.9667024705,11.7181587988242,13.3015018802808,10.3008957922002,1.42088953336403,0.934645534150006,1.18823190026524,0.734775835473007,0.2792696026,3.52197593254496,4.11244365905786,3.01362348164868,3.7021878932487,4.12055786701627,3.32482299327027,0.8163265306,11.2579108001133,12.3267188085566,10.2709189087205
E85052,E38000084,London,4842.0,21.3735592598342,24.4628961380208,18.5784086304472,0.130731102850062,9.25816635301506,10.5214452740884,8.13277945411531,2.8087567121,1.40660046157358,1.43162218472472,1.38200993345786,0.7641470467,8.54191808656704,10.6151448794803,6.84261243739657,2.80400337274891,0.976923078001261,1.25251083223969,0.761504801124196,0.2065262288,3.67491827358484,4.55916051622,2.95686029217293,3.7496984795390498,4.17445051067726,3.36664673394212,1.053283767,11.7507964253682,12.8555997183754,10.7292495207315
E85053,E38000048,London,4121.0,19.5583283345313,21.8900699821334,17.4195732852494,0.120359136132007,7.62280272390681,8.53629074607094,6.79980166525138,2.2809997573,1.65730446670432,1.68451669586149,1.63052454220729,1.0677020141,10.2118487396809,11.8919257886547,8.74557078336437,4.97457354866093,0.883405904474503,1.13243317034274,0.688759380136114,0.5581169619,3.1016146121426,3.7290873307221,2.5768971164527,3.36228126511967,3.76468876371298,3.00154552454313,0.8493084203,10.9798348584542,12.0766206270214,9.97136138670146
E85054,E38000048,London,10050.0,19.2534432644704,21.7685119969127,16.9659396574186,0.126169154228856,8.36829114891452,9.37263777523973,7.46270538578537,2.7562189055,1.60709229271203,1.63911437663735,1.57568577736632,0.9552238806,9.10955734779558,10.8916266321945,7.59421749778687,3.49222664782218,0.935480649582756,1.19012455348582,0.734916154698993,0.3880597015,3.69512977442849,4.52307424656169,3.01395558078481,3.63790594463027,4.04458937522144,3.27072069118585,1.1542288557,11.6298832446667,12.8340000420107,10.525098333409
E85055,E38000070,London,12089.0,14.9270843237718,16.6559142257664,13.348959909632,0.0899991728017206,6.66670552091872,7.38111660018414,6.01694947584721,1.3896931094,1.67041245837868,1.69718912882877,1.64405117998552,1.2159814708,12.082911549478,13.7334614832292,10.6063428506348,6.29473584344234,0.795905232950778,1.02703216789581,0.616467942565107,0.3722392257,3.17477536296337,3.70205113038454,2.72047684390255,3.21244829285873,3.6130566744321,2.85494289198365,0.9512780213,10.2841612049258,11.3543880374966,9.30422246902406
E85056,E38000084,London,7472.0,18.5067219282316,20.3659535741476,16.7814538388279,0.118442184154176,7.22290678931139,7.9689135608012,6.54177297623101,2.3153104925,1.56239747495,1.58758080248296,1.53760738168166,1.8468950749,12.7783755323404,14.3625693755412,11.3457683372476,3.3625848025776,0.911543720848632,1.17688774183187,0.705597667349867,0.2408993576,3.33485494971322,3.8828282024743,2.86191306994388,3.38779028411356,3.79955023328411,3.01925256753979,1.017130621,11.243357223102,12.2488749419339,10.3106842745901
E85057,E38000048,London,9810.0,19.6634177063366,21.5806197598716,17.8777087212533,0.120897043832824,7.35639543957587,8.0630839814866,6.70712600063038,2.6401630989,1.67107162283328,1.69557560608519,1.64691583154729,1.2232415902,11.6186462290341,13.0839739596224,10.2979826956736,4.24756627389256,0.908427130089184,1.15456720088885,0.714381966485128,0.3873598369,3.45506316483426,3.98617017494829,2.99251396178082,3.54183949757919,3.94394586989699,3.17937305816344,1.3863404689,11.4988614567302,12.308597591959,10.7358731327075
E85058,E38000084,London,7873.0,21.490297265958,24.4973489560289,18.7606447636518,0.140734154705957,9.06286793127454,10.2723034844494,7.98315921887996,2.9213768576,1.58988892799901,1.61644634411322,1.56376090194479,1.2701638511,9.03858220644099,11.2519431679698,7.22516386887162,6.42393289409371,0.960819588701112,1.23485930912209,0.747134656206167,0.2794360473,3.48666734089635,4.29822886563012,2.82381781935566,3.73372463158076,4.1503729534452,3.35743776171812,1.092340912,11.5527551389405,12.6713870768003,10.5209788555446
E85059,E38000084,London,8471.0,19.3887443099895,22.1821190873621,16.8708738225591,0.120056663912171,8.78089837549296,9.96147539857019,7.7282273138997,2.5026561209,1.31535604888802,1.33857765546854,1.29253201248827,0.7437138472,9.09782849431575,11.2535112088501,7.32101623437416,2.09064926767329,0.929080166960134,1.19860964936605,0.71971785553026,0.1888797072,3.39108170793126,4.17693786034744,2.74883648311597,3.61858458779566,4.03101145982705,3.24692690151588,0.8499586826,11.0903647296429,12.2263177346807,10.0478717711093
E85060,E38000084,London,5957.0,18.4310129959581,20.5401355798847,16.4935077193974,0.137821050864529,7.48118367012217,8.31815110541065,6.72225661438201,2.6187678362,1.65772006207562,1.68136056152469,1.6344064304982,1.4101057579,10.7579196011344,12.3410246851329,9.35621937971842,5.31623874846381,0.899596090829961,1.14499969774129,0.70641309168922,0.5707570925,3.19269836367143,3.74657869575311,2.71838909339402,3.32738726919744,3.73041723391777,2.96655841659417,1.4101057579,11.0341209809994,11.8474283517737,10.2701411931181
E85061,E38000048,London,3089.0,23.2376574786481,26.927886975304,19.9153126108539,0.153447717707996,9.86175012627051,11.3163926346288,8.57600965965739,2.7193266429,1.93721330464628,1.966005179468,1.90883487279146,0.8093234056,7.57636495269784,9.95417894359132,5.73040655335995,1.59080146334917,0.969033884625264,1.2311730148369,0.762278180792009,0.2589834898,3.57399824322014,4.52838431604464,2.81482479074816,3.89146536349613,4.31136215618181,3.51096310644528,0.8416963419,11.623414632614,12.7871935278565,10.5527368055215
E85062,E38000084,London,9761.0,14.5638726545273,17.0000626459374,12.424539705865,0.0646450158795205,8.86385364975045,10.0583001049656,7.79895108122026,1.4957483864,0.796220064590307,0.815840825821477,0.777067480658704,0.3995492265,8.77323035495753,10.9260479747828,7.01120566787788,2.58003643475079,0.908593042954271,1.17307426235728,0.703317370222295,0.1024485196,3.5538662563654,4.39756930179635,2.8671786880945,3.67992345224816,4.1157516394658,3.2886634021178,0.6146911177,10.0006246460041,11.2617619418558,8.86660333537164
E85064,E38000048,London,4260.0,20.2688628079,22.8792083497004,17.8872620191344,0.145305164319249,7.75033823058983,8.68523376958319,6.90846316168576,2.8403755869,2.03697318959602,2.06983879485632,2.00461875337482,2.2535211268,10.2009476490239,11.86981541278,8.7434400794759,10.4760661974731,0.905969481487913,1.15190070512826,0.712166373923042,0.3521126761,3.08537643464053,3.73527905627647,2.54556048890026,3.35104622621624,3.76420915608719,2.98182730081408,1.2676056338,11.1482161920258,12.3199357330313,10.0751308165351
E85066,E38000048,London,3682.0,18.396002694639,20.1335222243314,16.7769324644393,0.0774035850081477,6.68102549633506,7.33087169660993,6.08500240107828,1.9554589897,1.6693636161448,1.69399307799693,1.64508625677387,0.7061379685,12.9094266930761,14.4523626743373,11.5090537835476,2.81760616166897,0.844527197554226,1.09997802045287,0.648011696794366,0.2172732211,3.41811836375999,3.90146439794504,2.99278841087584,3.43952312909506,3.84622141248351,3.07445396903963,0.5703422053,11.6775853709064,12.5031310762706,10.8997577871095
E85069,E38000048,London,4044.0,19.1932152787095,21.5907791430771,17.0041528894611,0.119930761622156,8.17585864407752,9.12998937126889,7.31341447157939,2.2502472799,1.68942401979053,1.71991114153702,1.65946818740931,1.2858555885,10.1052232277268,11.9613792656756,8.50926398528219,8.50823118758072,0.914050322755905,1.16107430248207,0.719199429182321,0.4945598417,3.33279005068343,4.04904876361434,2.73961666096168,3.63103490179901,4.04981571509792,3.25409045039296,1.0385756677,11.0352844754455,12.2465115261472,9.93029627899537
E85071,E38000084,London,1836.0,24.475115512387,26.8744451761504,22.2248916722653,0.168300653594771,8.84227244310375,9.65939270530186,8.08808661730727,3.6492374728,3.09005147873023,3.13922824130369,3.04162089090806,2.2875816993,12.1836868349786,13.893311697395,10.658397222297,3.09432973792835,1.08877354222114,1.36250239093637,0.869552450385099,0.3267973856,3.78075506171287,4.42655936636015,3.22598887547325,4.02996674522937,4.45998099774308,3.63983328318187,1.4161220044,12.9736141422988,14.2622626150673,11.7853949645745
E85074,E38000070,London,4195.0,14.2453680590422,15.9978912820615,12.6559041116539,0.0777115613825983,6.79421989263758,7.47833625599685,6.1685138671021,1.8116805721,1.73638751294337,1.76527274334968,1.70796671497421,0.7628128725,11.2802437248832,12.8893963606932,9.84926868203335,4.99200754855704,0.816913659558906,1.04976192724459,0.635381948750027,0.3098927294,3.33452954885192,3.86169436235537,2.87717497745181,3.35963125571375,3.77594549761004,2.98779222528571,0.7866507747,10.377364858469,11.3465220673063,9.48213377413162
E85075,E38000048,London,4003.0,16.713829614545,18.4851902773779,15.0808077384581,0.117411941044217,7.28139694178154,8.02108187380907,6.60502566397963,2.2732950287,1.51963924105439,1.54201879675846,1.49757954299299,2.0734449163,11.8492575701742,13.3039497400669,10.5342984762418,7.09823788130655,0.887955033592422,1.14021667594435,0.691113618327535,0.3997002248,3.375601794852,3.86100316001074,2.94935249297846,3.4768385601969,3.88011222394881,3.11412061114168,1.3739695229,10.6560416826368,11.4912769707445,9.87474175265241
E85077,E38000070,London,3226.0,17.5657687220219,19.6121425011287,15.6912395900644,0.14941103533788,7.89727623945148,8.71486277726542,7.15038365431121,2.4488530688,2.17321333825695,2.20299775832875,2.1438227747687,0.4959702418,10.5938068988834,12.0489230168146,9.29584770229347,1.57323233873294,0.902110471761343,1.14060196933306,0.713126079107862,0.3719776813,3.5707585958383,4.15082494358687,3.06915923687101,3.65861054442698,4.0733912019968,3.28461950606835,1.1469311841,11.1670163207099,12.2466705528569,10.171510844679
E85083,E38000048,London,4560.0,20.0628105295607,23.3627109817834,17.1248579256661,0.173464912280702,9.45535395473431,10.8556428518759,8.21903729062513,3.1359649123,1.13769658886027,1.1577564251653,1.11798038754593,0.9649122807,7.99950973423066,10.4085941436389,6.10998500411461,6.09399051543186,0.987537437575579,1.27812686224934,0.762504886873131,0.2412280702,3.47609884016986,4.38956333179478,2.74726348512195,3.77357193640442,4.219620181428,3.37301415299773,0.7456140351,10.8456843472314,11.9148409798138,9.86172554798341
E85088,E38000048,London,3074.0,19.5313463426583,21.7375211437075,17.4990151567068,0.166883539362394,8.22322006854986,9.08025461466927,7.44045650337032,2.9277813923,2.07657280555005,2.10475857669557,2.04875658351636,1.8867924528,11.4932223104121,12.9578564331179,10.174784868482,10.2512774959397,0.954027334500143,1.20570428842616,0.75448385771226,0.5530253741,3.67860486866039,4.26759701980587,3.16821219523812,3.77777079384683,4.19368498456694,3.40164088065978,0.9433962264,11.3112136886958,12.2995457106815,10.3928879178378
E85090,E38000048,London,5326.0,21.8048084141447,25.278541975063,18.6890353081351,0.150018775816748,9.48070762022507,10.8821348141925,8.24306591478217,3.2106646639,1.48339370667152,1.5068436478739,1.46030328962102,0.375516335,7.53579295619864,9.80424319474465,5.75869327479652,1.81396564932309,0.945873566773599,1.2110559828935,0.738323620229394,0.300413068,3.50434364692241,4.41045147299089,2.77897975812164,3.71167254980305,4.12370763193114,3.33937348418726,0.7134810364,11.6779906194556,12.7489694476047,10.6859608229912
E85091,E38000048,London,1645.0,17.2683741654805,19.3129188386753,15.3989654905908,0.0996960486322188,7.44828337741898,8.30799596268365,6.67106144536195,2.188449848,1.45251789225526,1.47561248667034,1.42977950260673,0.547112462,10.0790419008151,11.609998533082,8.73002629385221,1.79140936324221,0.83343401518651306,1.07477410754183,0.645932890863824,0.3039513678,3.27204729927423,3.86298269593472,2.7689059714163,3.37903552917958,3.79016298560021,3.01110825573617,1.1550151976,11.2599856643165,12.2658013090967,10.3269402281689
E85096,E38000048,London,8447.0,17.517395726496,20.2980154450964,15.0457846731733,0.10228483485261,8.23155941180182,9.43100584940828,7.17257907960661,2.1309340594,1.0747923674419,1.09500648285777,1.05494742985156,0.4143482893,8.67658483687047,10.8714370640075,6.89059679737807,0.293918354118212,0.855553638683813,1.12242672935631,0.651715235235885,0.1183852255,3.15865844248613,3.94088374361508,2.52761143177209,3.38181272605444,3.81881144946498,2.9932648767223,0.4972179472,10.7014181452511,11.8527415321271,9.64968648306565
E85098,E38000048,London,3526.0,18.1110380982962,20.3028448912784,16.1080250952329,0.115144639818491,7.84306798236611,8.77944030493275,6.99890212180027,2.3823028928,1.18851989312255,1.20855265952968,1.16881525785004,0.5672149745,10.8397076016213,12.4165548352207,9.44152565483907,3.59956065638225,0.887302882072653,1.14991325676911,0.684250766174839,0.1418037436,3.34416158016066,3.96675418784106,2.8164207185547,3.54058532221894,3.94970844403734,3.17244074034623,0.9075439592,10.6327022414923,11.6783314833702,9.67044358826086
E85099,E38000048,London,2928.0,16.880848077759,18.5851263622773,15.3034775237899,0.110655737704918,7.13917833778419,7.88139042050111,6.46195930401235,1.8784153005,1.37179116712026,1.38942645698973,1.35437663880296,0.956284153,11.968283950548,13.3205219763181,10.7363159588665,4.8706695261682,0.851394405694915,1.10353072254481,0.656484153527801,0.0683060109,3.42624694073898,3.90215851597828,3.00656211719635,3.4800533090618,3.89435843418661,3.10839885613669,1.0928961749,10.788190588147,11.5516073033417,10.069482382173
E85103,E38000048,London,3186.0,23.5965954365354,27.1418100905146,20.3848887958985,0.205586942875078,9.58463868783737,10.9663283739645,8.36068602169821,4.2059008161,1.8944372217703,1.92185906170632,1.86739919775453,0.3766478343,7.91785787956773,10.2067392099638,6.1073511724489,1.17841536180661,0.992713610202894,1.26493533080135,0.778613662540112,0.2197112367,3.53634449812139,4.42288859457228,2.82225605496979,3.78846360063484,4.20469273003214,3.41197009992594,1.1299435028,11.8916078270998,12.9597352932517,10.9004893500714
E85105,E38000048,London,2178.0,20.7502776890089,23.5122497203953,18.2354017736788,0.144168962350781,8.2950709081679,9.4344244511296,7.28224824256825,2.6629935721,1.51346195806191,1.53611456189928,1.49113834625901,0.8723599633,8.71031373823842,10.4587390306551,7.23057618116653,3.61824795995002,0.86879108974996,1.13174816425641,0.666519135325506,0.2295684114,3.4386758073274,4.19878950456302,2.81212751420476,3.54006309395697,3.96653438229668,3.15793705175036,0.7346189164,11.4616095852456,12.4231287083997,10.5655314912666
E85107,E38000048,London,7342.0,17.0351977565359,19.0906468651163,15.1595894702855,0.0785889403432307,7.01958085375003,7.81838582083267,6.29681488926832,1.4982293653,1.38897499909686,1.41035972985029,1.36791001774337,1.1441024244,11.574962849376501,13.0909195589925,10.2139256866816,5.02955998883162,0.841890869456637,1.09058425442846,0.649536315872315,0.2860256061,3.18885679878655,3.72323965272817,2.72899791355524,3.27769854665795,3.68658370299529,2.91279200872672,0.7763552166,10.5262031110199,11.4583554939581,9.66160783703745
E85108,E38000048,London,5353.0,18.5824932568115,20.8505035051366,16.5097260118524,0.113394358303755,7.89056108574504,8.78922469603187,7.07665334118726,2.1670091537,1.66904270052403,1.69821722132037,1.64036101979307,1.0461423501,10.2232005866693,11.9334101156205,8.73377919669725,6.25036438246738,0.904116565021432,1.14702642381794,0.712277928822983,0.20549224730000001,3.25733440087508,3.91716224059634,2.70552186121354,3.51852699124597,3.93101958322717,3.14790008106931,0.8966934429,10.9692432436582,12.1355952017302,9.90235586188682
E85109,E38000048,London,3325.0,17.1585496755003,19.2364548078138,15.2626808648701,0.11187969924812,7.74094272963191,8.57870762276155,6.97874557311392,2.045112782,1.56378858640574,1.58756366387014,1.54036398740634,0.6917293233,11.3520131634275,12.8878652433846,9.97822431208453,3.60469763653092,0.888964382061961,1.13898161949728,0.693443338565923,0.1203007519,3.49277672940641,4.07461491955796,2.99143165481238,3.6075420309273,4.02801499357144,3.22948406102552,1.1729323308,10.7210608689893,11.73465415071,9.78531176006047
E85110,E38000070,London,2977.0,13.6894149943814,15.2811013937435,12.2395671281268,0.0947262344642257,6.4969505716575,7.1390994902662,5.90888640373247,1.6795431643,1.68517150307555,1.71442197430591,1.65641167579303,1.4444071213,11.7822551180788,13.4582074864695,10.2901932075749,5.56264696002687,0.822817792593348,1.05700507340505,0.640180721336899,0.2687269063,3.21378728644738,3.72926614808681,2.76751233507715,3.2755729608514,3.69788868836183,2.90003520620026,0.7725898556,10.0706889907831,11.0493190912575,9.16980007838171
E85111,E38000048,London,3252.0,16.3984614892586,18.2909203143484,14.666658568595,0.0974784747847478,7.50436905641103,8.37426963360241,6.71820617879444,1.8142681427,1.20197575175689,1.22227524692801,1.18200935548073,0.5842558426,10.501229963117,12.0354287942282,9.14227507617368,5.84776288764079,0.858783671979174,1.11514650125413,0.660962571710226,0.2767527675,3.37523136289145,3.98567835937427,2.85549989657477,3.46621311360243,3.88219079585533,3.09337307005595,0.5535055351,10.5224501615253,11.4023258246694,9.70303536046157
E85112,E38000048,London,5014.0,19.2787548060976,21.6119215602684,17.1423874187389,0.126047068209015,8.34071001153003,9.30389681438069,7.46902554425748,2.094136418,1.966122492852,2.00160678487744,1.93125486600275,0.6980454727,9.16337700651656,10.8125326877632,7.74391485122519,5.3352380120116,0.957059818363504,1.19311494107045,0.767344973363024,0.2991623454,3.54992047804825,4.29879590583036,2.92751279370092,3.57678183709944,3.99180391526005,3.20346925941459,0.8575987236,11.5119768599685,12.5276406711694,10.5687077516484
E85113,E38000084,London,6212.0,18.4595254472881,20.5777801668171,16.5139830539288,0.111236316806182,7.40797771144637,8.2381805252569,6.65537057899447,2.0927237605,1.59760441870607,1.6198841547468,1.57562620833816,1.0946555055,10.8745544799966,12.4681321980614,9.4626365511968,4.33252882561948,0.878448985109136,1.11770581032303,0.69005022268157,0.2575660013,3.14469213785878,3.68803322764756,2.67917226314132,3.28024112739155,3.6725931696575,2.92853068485745,0.9336767547,11.016448039213,11.8157340203575,10.2649367380402
E85114,E38000084,London,7306.0,22.001564069939,25.1710816362441,19.1291231950387,0.139748152203668,8.75195677846428,10.0181032045938,7.63226019479082,3.2712838763,1.59798793856925,1.62478667092132,1.57162415480755,0.5885573501,8.21522688543825,10.4662230686734,6.41367790012092,7.52540572646166,0.928043547011043,1.19157618199946,0.722368495783722,0.465370928,3.33919929411923,4.20058422988954,2.64956728236701,3.48619818090384,3.89813291100835,3.11638297978214,1.1360525595,11.5522514329184,12.6093299412215,10.5730694607504
E85115,E38000084,London,2740.0,21.5929656872241,23.7840085568034,19.551987279366,0.162043795620438,8.16497457153206,8.92766701150389,7.46210040440115,3.2846715328,2.5629529104449,2.60681008699169,2.51981450019881,2.3357664234,12.4617766125421,14.2640612074935,10.8583725892153,5.37275884062079,1.01191951940384,1.259925334804,0.812329962121603,0.4744525547,3.47452626913921,4.09674708758718,2.94390843787756,3.69669604183303,4.10936611555909,3.32403050563764,1.0948905109,12.0092215736156,13.2480483788956,10.8717202495903
E85116,E38000048,London,4569.0,18.0708442713364,19.990032564359,16.2983782405028,0.125848106806741,7.08418947424064,7.8083710854696,6.42249262058849,2.4075289998,1.74697994373708,1.7723473474289,1.72196925582847,1.5539505362,11.8042225596009,13.2117362468046,10.5284677836062,6.46167262553227,0.877995225994598,1.11933133180956,0.688330748404218,0.4815058,3.33298115669443,3.85121805481486,2.88238991933434,3.36033414068426,3.76857059816333,2.99494423477599,0.9411249726,11.1594780089237,12.0038130062393,10.3675354424609
E85117,E38000084,London,3301.0,18.5565600336883,20.4015365031717,16.8431256650972,0.113601938806422,7.14501288241084,7.9206904341667,6.43998507342279,2.7567403817,1.79038427461306,1.81724668511681,1.76391180859221,2.0296879733,12.6142499533663,13.9862339901382,11.3590776451764,7.02992100295948,0.873540002512421,1.14123743491528,0.66821130441635,0.3938200545,3.33257757477483,3.81891600508576,2.90630278373332,3.37071056850997,3.77948573463383,3.00476637253809,1.3329294153,11.1738476295808,12.0155365719778,10.3841603823605
E85118,E38000070,London,6926.0,15.6216558584589,17.2825351553352,14.0931952292271,0.0710366734045625,6.37346195837665,6.97277422678248,5.82243677610116,2.0069304072,2.04530277355612,2.0771149045679,2.0139678418358,1.1695062085,12.5377534801871,14.1836809481909,11.0582135661018,3.66002204074678,0.820525943291094,1.04598596326309,0.643347389603308,0.4909038406,3.2403082273367,3.72475938843366,2.81702230332201,3.24347659441871,3.64510897621181,2.88477273622494,1.082876119,10.8163361171415,11.7262370969708,9.96906562152167
E85119,E38000048,London,6492.0,19.8754604264553,22.9514938173418,17.1200833224525,0.16158348736907,8.9473745954148,10.2343845358345,7.80813274837216,3.2655576094,1.23276686888387,1.25337681404046,1.21249166278083,0.8163894023,8.63274866199366,10.9082920328184,6.79569056486827,2.18126425002732,0.927333374238148,1.19936072650845,0.716557151631123,0.1078250154,3.35298117047882,4.17575403500701,2.68777679472144,3.58971896630812,4.00374268968693,3.21707429500734,1.1244608749,10.9858377311117,12.0429366875697,10.0109673057604
E85120,E38000048,London,8266.0,17.2530238915712,19.0339976096404,15.6065713252207,0.0999274135010888,6.75446156388377,7.48001677128134,6.09464850303375,1.7178804742,1.35979581741575,1.37786735145833,1.34195807695377,1.1613839826,12.1095287346099,13.4527900403055,10.8835255843185,4.72508768722304,0.828373460687795,1.07731645049592,0.636585271805323,0.3266392451,3.23360359050228,3.70533305161805,2.8201715908405,3.24580477381472,3.65046285166583,2.88466052485147,0.9799177353,10.9059758593382,11.6717392725106,10.1846599512373
E85121,E38000048,London,11314.0,20.1399935323245,23.3371330758817,17.2821168373963,0.113487714336221,8.92688675855662,10.216028338446,7.78631198515442,3.243768782,1.29530117416946,1.31916371853524,1.27186471940586,0.3712214955,8.3208464691886,10.5252561144541,6.54435934935292,2.20105574237389,0.901444215776011,1.17127880078949,0.693336946876905,0.1679335337,3.26864544297648,4.12324512626634,2.58639514640474,3.62481596725573,4.06636694523543,3.2295971853363,1.0252784161,11.2582037039317,12.5224291972853,10.1068642798014
E85122,E38000048,London,15591.0,15.1065565282586,16.7432139530446,13.6037425769654,0.077288179077673,6.90457523127333,7.6218472892759,6.25023672582369,1.9754986851,1.22502112002007,1.24519115009479,1.20517382375334,0.6927073312,11.7720643981117,13.3479111602184,10.360018061914399,4.67934477658826,0.832560410407573,1.08085718805515,0.640933310501644,0.4040792765,3.3335967394402,3.84372612574513,2.88913618204344,3.37287775389948,3.78096568745043,3.00745893437775,1.0711307806,10.3185991708356,11.190515991622,9.5073455829923
E85123,E38000048,London,5989.0,15.4539472816182,17.1471111383346,13.8999235238233,0.0828185005844047,6.96004041520008,7.69924490175818,6.28697283029689,1.9034897312,1.20939082723607,1.22784893762807,1.19120684903901,0.4675237936,11.4427062101838,13.0014592297231,10.0492464677836,4.83621490833623,0.830799989166329,1.07675193415028,0.640664603033486,0.1836700618,3.26716256383805,3.78117305916196,2.82097776089908,3.3407734738507,3.75123817545114,2.97383457193464,0.6678911337,10.5744152644142,11.4432327673732,9.76428874649631
E85124,E38000070,London,2896.0,15.2910069590768,17.1545888630247,13.5966483770622,0.123618784530387,6.76736187052042,7.43999004640554,6.15150264533385,1.2430939227,1.81415555997853,1.8404761050058,1.78820456642123,2.3825966850999998,12.3365156626828,13.9822205082356,10.8600547643286,10.0752613126172,0.831402120756361,1.05706323368328,0.653596755515811,0.4488950276,3.16148410716114,3.64090348166498,2.74339543956146,3.25357123846559,3.6418720923142,2.9054231558175,1.070441989,10.420282128907,11.3970212306426,9.51825841437876
